BOM_ID,BOM_Code,BOM_Description,BOM_Qty,BOM_Unit,BOM_Version,BOM_Status,BOM_Process,BOM_Line,BOM_Remark,Comp_No,Comp_ItemCode,Comp_Description,Comp_Unit,Comp_Qty,Comp_UseTolerance,Comp_PctTolerance,Comp_ToleranceValue,Comp_Remark
9461,"10201020001","Pengolahan Limbah Residu ODCB","10,000","Kg",0,"Active","Formulation & Drumming","Default","untuk admin",1,"32200090000","Monochlor Benzene (MCB) @ 220 Kgs","Kgs","43.84","No","0","0",
9461,"10201020001","Pengolahan Limbah Residu ODCB","10,000","Kg",0,"Active","Formulation & Drumming","Default","untuk admin",2,"32201010002","Emulsolve AN-07 K / Geronol AN-07 K","Kgs","41.3","No","0","0",
9461,"10201020001","Pengolahan Limbah Residu ODCB","10,000","Kg",0,"Active","Formulation & Drumming","Default","untuk admin",3,"32203010002","Geronol FF/4","Kgs","90","No","0","0",
13123,"31100209001","Methomyl 45 WP (formulation)","1,000","kg",0,"Active","Formulation & Drumming","Methomyl Base Insektisida","Untuk TBM",1,"31102000000","Methomyl Technical","Kgs","449","No","0","0",
13123,"31100209001","Methomyl 45 WP (formulation)","1,000","kg",0,"Active","Formulation & Drumming","Methomyl Base Insektisida","Untuk TBM",2,"32300710000","Sodium Sulphate Anhidrous  @ 1000 kgs","Kgs","100","No","0","0",
13123,"31100209001","Methomyl 45 WP (formulation)","1,000","kg",0,"Active","Formulation & Drumming","Methomyl Base Insektisida","Untuk TBM",3,"32302010003","Kaolin (White Clay) DRY","Kgs","291","No","0","0",
13123,"31100209001","Methomyl 45 WP (formulation)","1,000","kg",0,"Active","Formulation & Drumming","Methomyl Base Insektisida","Untuk TBM",4,"32302010005","Monoethylene Glycol ( MEG )","Kgs","30","No","0","0",
13123,"31100209001","Methomyl 45 WP (formulation)","1,000","kg",0,"Active","Formulation & Drumming","Methomyl Base Insektisida","Untuk TBM",5,"32302010006","EMAL-10 HD Powder","Kgs","20","No","0","0",
13123,"31100209001","Methomyl 45 WP (formulation)","1,000","kg",0,"Active","Formulation & Drumming","Methomyl Base Insektisida","Untuk TBM",6,"32302010008","White Carbon","Kgs","80","No","0","0",
13123,"31100209001","Methomyl 45 WP (formulation)","1,000","kg",0,"Active","Formulation & Drumming","Methomyl Base Insektisida","Untuk TBM",7,"32302050000","NA Napthalene Sulphonate (NSF)","Kg","30","No","0","0",
13123,"31100209001","Methomyl 45 WP (formulation)","1,000","kg",0,"Active","Formulation & Drumming","Methomyl Base Insektisida","Untuk TBM",8,"33101000201","Jumbo Bag (lining) (87 x 87 x 120) @ 500 Kg","Pcs","2","No","0","0",
15895,"31100210056","Methomyl 40 SP blue (Meteor 40 SP) - Formulation","1,000","kg",0,"Active","Formulation & Drumming","Methomyl Base Insektisida","-",1,"31102000000","Methomyl Technical","Kgs","408","No","0","0",
15895,"31100210056","Methomyl 40 SP blue (Meteor 40 SP) - Formulation","1,000","kg",0,"Active","Formulation & Drumming","Methomyl Base Insektisida","-",2,"32200550000","Acid blue FCF","Gr","2700","No","0","0",
15895,"31100210056","Methomyl 40 SP blue (Meteor 40 SP) - Formulation","1,000","kg",0,"Active","Formulation & Drumming","Methomyl Base Insektisida","-",3,"32273040000","Sucrose Octaacetate","Gr","8","No","0","0",
15895,"31100210056","Methomyl 40 SP blue (Meteor 40 SP) - Formulation","1,000","kg",0,"Active","Formulation & Drumming","Methomyl Base Insektisida","-",4,"32300710000","Sodium Sulphate Anhidrous  @ 1000 kgs","Kgs","504.3","No","0","0",
15895,"31100210056","Methomyl 40 SP blue (Meteor 40 SP) - Formulation","1,000","kg",0,"Active","Formulation & Drumming","Methomyl Base Insektisida","-",5,"32302010005","Monoethylene Glycol ( MEG )","Kgs","10","No","0","0",
15895,"31100210056","Methomyl 40 SP blue (Meteor 40 SP) - Formulation","1,000","kg",0,"Active","Formulation & Drumming","Methomyl Base Insektisida","-",6,"32302010006","EMAL-10 HD Powder","Kgs","10","No","0","0",
15895,"31100210056","Methomyl 40 SP blue (Meteor 40 SP) - Formulation","1,000","kg",0,"Active","Formulation & Drumming","Methomyl Base Insektisida","-",7,"32302010008","White Carbon","Kgs","65","No","0","0",
11546,"31100290004","Methomyl Technical @ 25 kg","1,000","kg",0,"Active","Formulation & Drumming","Oxamyl Tech Karbamasi","repack dr methomyl Tech",1,"31102000000","Methomyl Technical","Kgs","1000","No","0","0",
11546,"31100290004","Methomyl Technical @ 25 kg","1,000","kg",0,"Active","Formulation & Drumming","Oxamyl Tech Karbamasi","repack dr methomyl Tech",2,"33100290005","Label Sticker Methomyl Technical @ 25 kg (untuk NuFarm)","pcs","40","No","0","0",
11546,"31100290004","Methomyl Technical @ 25 kg","1,000","kg",0,"Active","Formulation & Drumming","Oxamyl Tech Karbamasi","repack dr methomyl Tech",3,"33173000101","Drum FIbre @ 25 Kg UN Pack.group 1","pcs","40","No","0","0",
11546,"31100290004","Methomyl Technical @ 25 kg","1,000","kg",0,"Active","Formulation & Drumming","Oxamyl Tech Karbamasi","repack dr methomyl Tech",4,"33401000601","Plastik Inner Bag @ 50 Kg ( 125 x 75 x 0-08 )","Kgs","10.4","No","0","0",
11546,"31100290004","Methomyl Technical @ 25 kg","1,000","kg",0,"Active","Formulation & Drumming","Oxamyl Tech Karbamasi","repack dr methomyl Tech",5,"33500290001","Label Sticker Toxic dan marine Polutant (Methomyl Technical)","PCS","40","No","0","0",
16229,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",2,"Active","Reaction-Carbamation","All Karbamasi","Super besar-NaOCN China & Jepang--Batch ke-1 (Siklus 3 batch) Batch ke-1 dan 2 (Siklus 6 Batch), IPA-Xylene, packaging 2 x@20 kg",1,"31834000000","OP (O - IPOP 90 % up)","Kgs","3800","No","0","0",
16229,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",2,"Active","Reaction-Carbamation","All Karbamasi","Super besar-NaOCN China & Jepang--Batch ke-1 (Siklus 3 batch) Batch ke-1 dan 2 (Siklus 6 Batch), IPA-Xylene, packaging 2 x@20 kg",2,"32100110000","Sodium Cyanate ( NaOCN ) ex China @ 25 Kg","Kgs","200","No","0","0",
16229,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",2,"Active","Reaction-Carbamation","All Karbamasi","Super besar-NaOCN China & Jepang--Batch ke-1 (Siklus 3 batch) Batch ke-1 dan 2 (Siklus 6 Batch), IPA-Xylene, packaging 2 x@20 kg",3,"32101000001","Sodium Cyanate ( NaOCN ) ex-Jepang @ 20 Kg","Kgs","500","No","0","0",
16229,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",2,"Active","Reaction-Carbamation","All Karbamasi","Super besar-NaOCN China & Jepang--Batch ke-1 (Siklus 3 batch) Batch ke-1 dan 2 (Siklus 6 Batch), IPA-Xylene, packaging 2 x@20 kg",4,"32101000002","Triethylamin  ( TEA )","Kgs","32.7","No","0","0",
16229,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",2,"Active","Reaction-Carbamation","All Karbamasi","Super besar-NaOCN China & Jepang--Batch ke-1 (Siklus 3 batch) Batch ke-1 dan 2 (Siklus 6 Batch), IPA-Xylene, packaging 2 x@20 kg",5,"32101000003","Xylene","Kgs","2175","No","0","0",
16229,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",2,"Active","Reaction-Carbamation","All Karbamasi","Super besar-NaOCN China & Jepang--Batch ke-1 (Siklus 3 batch) Batch ke-1 dan 2 (Siklus 6 Batch), IPA-Xylene, packaging 2 x@20 kg",6,"32134000006","Soda Ash ( Na2CO3 )","Kgs","120","No","0","0",
16229,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",2,"Active","Reaction-Carbamation","All Karbamasi","Super besar-NaOCN China & Jepang--Batch ke-1 (Siklus 3 batch) Batch ke-1 dan 2 (Siklus 6 Batch), IPA-Xylene, packaging 2 x@20 kg",7,"32134000009","Dimethyl Sulfate","Kgs","2000","No","0","0",
16229,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",2,"Active","Reaction-Carbamation","All Karbamasi","Super besar-NaOCN China & Jepang--Batch ke-1 (Siklus 3 batch) Batch ke-1 dan 2 (Siklus 6 Batch), IPA-Xylene, packaging 2 x@20 kg",8,"32134000010","Ortho Dichloro Benzene ( ODCB )","Kgs","11000","No","0","0",
16229,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",2,"Active","Reaction-Carbamation","All Karbamasi","Super besar-NaOCN China & Jepang--Batch ke-1 (Siklus 3 batch) Batch ke-1 dan 2 (Siklus 6 Batch), IPA-Xylene, packaging 2 x@20 kg",9,"32232000002","Iso Propyl  Alcohol ( IPA )","Kgs","725","No","0","0",
16229,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",2,"Active","Reaction-Carbamation","All Karbamasi","Super besar-NaOCN China & Jepang--Batch ke-1 (Siklus 3 batch) Batch ke-1 dan 2 (Siklus 6 Batch), IPA-Xylene, packaging 2 x@20 kg",10,"32233000004","H3PO3 Technical ( Phosphorous Acid Technical )","Kgs","9","No","0","0",
16229,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",2,"Active","Reaction-Carbamation","All Karbamasi","Super besar-NaOCN China & Jepang--Batch ke-1 (Siklus 3 batch) Batch ke-1 dan 2 (Siklus 6 Batch), IPA-Xylene, packaging 2 x@20 kg",11,"32234010000","Sodium Cyanate ( NaOCN ) ex China @ 500 Kg","Kgs","1500","No","0","0",
16229,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",2,"Active","Reaction-Carbamation","All Karbamasi","Super besar-NaOCN China & Jepang--Batch ke-1 (Siklus 3 batch) Batch ke-1 dan 2 (Siklus 6 Batch), IPA-Xylene, packaging 2 x@20 kg",12,"33100120018","Label Stiker Propoxur Technical @ 40 Kg (Sundate)","pcs","113","No","0","0",
16229,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",2,"Active","Reaction-Carbamation","All Karbamasi","Super besar-NaOCN China & Jepang--Batch ke-1 (Siklus 3 batch) Batch ke-1 dan 2 (Siklus 6 Batch), IPA-Xylene, packaging 2 x@20 kg",13,"33100121107","Label Stiker Propoxur Technical @ 40 Kg (Yanco)","pcs","113","No","0","0",
16229,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",2,"Active","Reaction-Carbamation","All Karbamasi","Super besar-NaOCN China & Jepang--Batch ke-1 (Siklus 3 batch) Batch ke-1 dan 2 (Siklus 6 Batch), IPA-Xylene, packaging 2 x@20 kg",14,"33100121108","Label Stiker Propoxur Technical @ 40 Kg (Wefco)","pcs","113","No","0","0",
16229,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",2,"Active","Reaction-Carbamation","All Karbamasi","Super besar-NaOCN China & Jepang--Batch ke-1 (Siklus 3 batch) Batch ke-1 dan 2 (Siklus 6 Batch), IPA-Xylene, packaging 2 x@20 kg",15,"33100121109","Label Stiker PO Propoxur tech @ 40 kg (Wefco)","pcs","113","No","0","0",
16229,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",2,"Active","Reaction-Carbamation","All Karbamasi","Super besar-NaOCN China & Jepang--Batch ke-1 (Siklus 3 batch) Batch ke-1 dan 2 (Siklus 6 Batch), IPA-Xylene, packaging 2 x@20 kg",16,"33198180015","Karton Box Multi Company @ 40 Kg PG-I UN Approved","pcs","113","No","0","0",
16229,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",2,"Active","Reaction-Carbamation","All Karbamasi","Super besar-NaOCN China & Jepang--Batch ke-1 (Siklus 3 batch) Batch ke-1 dan 2 (Siklus 6 Batch), IPA-Xylene, packaging 2 x@20 kg",17,"33401000801","Label Sticker Hazmat dan proper shipping name Propoxur Technical","Pcs","113","No","0","0",
16229,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",2,"Active","Reaction-Carbamation","All Karbamasi","Super besar-NaOCN China & Jepang--Batch ke-1 (Siklus 3 batch) Batch ke-1 dan 2 (Siklus 6 Batch), IPA-Xylene, packaging 2 x@20 kg",18,"33500158001","Label Stiker Propoxur Tech @40 Kg","pcs","113","No","0","0",
16229,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",2,"Active","Reaction-Carbamation","All Karbamasi","Super besar-NaOCN China & Jepang--Batch ke-1 (Siklus 3 batch) Batch ke-1 dan 2 (Siklus 6 Batch), IPA-Xylene, packaging 2 x@20 kg",19,"33598230002","Plastik Inner Bag @ 20 Kg (125 x 50 cm, 85 mic)","kg","18","No","0","0",
16231,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",3,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Super besar-NaOCN China & Jepang--Batch ke-1 (Siklus 3 batch) Batch ke-1 dan 2 (Siklus 6 Batch), IPA-Xylene, packaging 2 x@20 kg",1,"31834000000","OP (O - IPOP 90 % up)","Kgs","3800","No","0","0",
16231,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",3,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Super besar-NaOCN China & Jepang--Batch ke-1 (Siklus 3 batch) Batch ke-1 dan 2 (Siklus 6 Batch), IPA-Xylene, packaging 2 x@20 kg",2,"31901000001","ML - Propoxur","Kgs","2750","No","0","0",
16231,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",3,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Super besar-NaOCN China & Jepang--Batch ke-1 (Siklus 3 batch) Batch ke-1 dan 2 (Siklus 6 Batch), IPA-Xylene, packaging 2 x@20 kg",3,"32100110000","Sodium Cyanate ( NaOCN ) ex China @ 25 Kg","Kgs","200","No","0","0",
16231,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",3,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Super besar-NaOCN China & Jepang--Batch ke-1 (Siklus 3 batch) Batch ke-1 dan 2 (Siklus 6 Batch), IPA-Xylene, packaging 2 x@20 kg",4,"32101000001","Sodium Cyanate ( NaOCN ) ex-Jepang @ 20 Kg","Kgs","500","No","0","0",
16231,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",3,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Super besar-NaOCN China & Jepang--Batch ke-1 (Siklus 3 batch) Batch ke-1 dan 2 (Siklus 6 Batch), IPA-Xylene, packaging 2 x@20 kg",5,"32101000002","Triethylamin  ( TEA )","Kgs","32.7","No","0","0",
16231,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",3,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Super besar-NaOCN China & Jepang--Batch ke-1 (Siklus 3 batch) Batch ke-1 dan 2 (Siklus 6 Batch), IPA-Xylene, packaging 2 x@20 kg",6,"32101000003","Xylene","Kgs","75","No","0","0",
16231,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",3,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Super besar-NaOCN China & Jepang--Batch ke-1 (Siklus 3 batch) Batch ke-1 dan 2 (Siklus 6 Batch), IPA-Xylene, packaging 2 x@20 kg",7,"32134000006","Soda Ash ( Na2CO3 )","Kgs","120","No","0","0",
16231,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",3,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Super besar-NaOCN China & Jepang--Batch ke-1 (Siklus 3 batch) Batch ke-1 dan 2 (Siklus 6 Batch), IPA-Xylene, packaging 2 x@20 kg",8,"32134000009","Dimethyl Sulfate","Kgs","2000","No","0","0",
16231,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",3,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Super besar-NaOCN China & Jepang--Batch ke-1 (Siklus 3 batch) Batch ke-1 dan 2 (Siklus 6 Batch), IPA-Xylene, packaging 2 x@20 kg",9,"32134000010","Ortho Dichloro Benzene ( ODCB )","Kgs","11000","No","0","0",
16231,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",3,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Super besar-NaOCN China & Jepang--Batch ke-1 (Siklus 3 batch) Batch ke-1 dan 2 (Siklus 6 Batch), IPA-Xylene, packaging 2 x@20 kg",10,"32232000002","Iso Propyl  Alcohol ( IPA )","Kgs","25","No","0","0",
16231,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",3,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Super besar-NaOCN China & Jepang--Batch ke-1 (Siklus 3 batch) Batch ke-1 dan 2 (Siklus 6 Batch), IPA-Xylene, packaging 2 x@20 kg",11,"32233000004","H3PO3 Technical ( Phosphorous Acid Technical )","Kgs","9","No","0","0",
16231,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",3,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Super besar-NaOCN China & Jepang--Batch ke-1 (Siklus 3 batch) Batch ke-1 dan 2 (Siklus 6 Batch), IPA-Xylene, packaging 2 x@20 kg",12,"32234010000","Sodium Cyanate ( NaOCN ) ex China @ 500 Kg","Kgs","1500","No","0","0",
16231,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",3,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Super besar-NaOCN China & Jepang--Batch ke-1 (Siklus 3 batch) Batch ke-1 dan 2 (Siklus 6 Batch), IPA-Xylene, packaging 2 x@20 kg",13,"33100120018","Label Stiker Propoxur Technical @ 40 Kg (Sundate)","pcs","113","No","0","0",
16231,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",3,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Super besar-NaOCN China & Jepang--Batch ke-1 (Siklus 3 batch) Batch ke-1 dan 2 (Siklus 6 Batch), IPA-Xylene, packaging 2 x@20 kg",14,"33100121107","Label Stiker Propoxur Technical @ 40 Kg (Yanco)","pcs","113","No","0","0",
16231,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",3,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Super besar-NaOCN China & Jepang--Batch ke-1 (Siklus 3 batch) Batch ke-1 dan 2 (Siklus 6 Batch), IPA-Xylene, packaging 2 x@20 kg",15,"33100121108","Label Stiker Propoxur Technical @ 40 Kg (Wefco)","pcs","113","No","0","0",
16231,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",3,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Super besar-NaOCN China & Jepang--Batch ke-1 (Siklus 3 batch) Batch ke-1 dan 2 (Siklus 6 Batch), IPA-Xylene, packaging 2 x@20 kg",16,"33100121109","Label Stiker PO Propoxur tech @ 40 kg (Wefco)","pcs","113","No","0","0",
16231,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",3,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Super besar-NaOCN China & Jepang--Batch ke-1 (Siklus 3 batch) Batch ke-1 dan 2 (Siklus 6 Batch), IPA-Xylene, packaging 2 x@20 kg",17,"33198180015","Karton Box Multi Company @ 40 Kg PG-I UN Approved","pcs","113","No","0","0",
16231,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",3,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Super besar-NaOCN China & Jepang--Batch ke-1 (Siklus 3 batch) Batch ke-1 dan 2 (Siklus 6 Batch), IPA-Xylene, packaging 2 x@20 kg",18,"33401000801","Label Sticker Hazmat dan proper shipping name Propoxur Technical","Pcs","113","No","0","0",
16231,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",3,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Super besar-NaOCN China & Jepang--Batch ke-1 (Siklus 3 batch) Batch ke-1 dan 2 (Siklus 6 Batch), IPA-Xylene, packaging 2 x@20 kg",19,"33500158001","Label Stiker Propoxur Tech @40 Kg","pcs","113","No","0","0",
16231,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",3,"Active","Reaction-Carbamation","Oxamyl Tech Karbamasi","Super besar-NaOCN China & Jepang--Batch ke-1 (Siklus 3 batch) Batch ke-1 dan 2 (Siklus 6 Batch), IPA-Xylene, packaging 2 x@20 kg",20,"33598230002","Plastik Inner Bag @ 20 Kg (125 x 50 cm, 85 mic)","kg","18","No","0","0",
16232,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",4,"Active","Reaction-Carbamation","All Karbamasi","Super besar--NaOCN China & Jepang--Batch ke-3 (Siklus 3 batch) Batch ke-5 dan 6 (Siklus 6 batch), IPA-Xylene, Packaging 2 x @20 kg",1,"31834000000","OP (O - IPOP 90 % up)","Kgs","3800","No","0","0",
16232,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",4,"Active","Reaction-Carbamation","All Karbamasi","Super besar--NaOCN China & Jepang--Batch ke-3 (Siklus 3 batch) Batch ke-5 dan 6 (Siklus 6 batch), IPA-Xylene, Packaging 2 x @20 kg",2,"31901000004","ML-2 Propoxur","Kgs","2750","No","0","0",
16232,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",4,"Active","Reaction-Carbamation","All Karbamasi","Super besar--NaOCN China & Jepang--Batch ke-3 (Siklus 3 batch) Batch ke-5 dan 6 (Siklus 6 batch), IPA-Xylene, Packaging 2 x @20 kg",3,"32100110000","Sodium Cyanate ( NaOCN ) ex China @ 25 Kg","Kgs","200","No","0","0",
16232,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",4,"Active","Reaction-Carbamation","All Karbamasi","Super besar--NaOCN China & Jepang--Batch ke-3 (Siklus 3 batch) Batch ke-5 dan 6 (Siklus 6 batch), IPA-Xylene, Packaging 2 x @20 kg",4,"32101000001","Sodium Cyanate ( NaOCN ) ex-Jepang @ 20 Kg","Kgs","500","No","0","0",
16232,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",4,"Active","Reaction-Carbamation","All Karbamasi","Super besar--NaOCN China & Jepang--Batch ke-3 (Siklus 3 batch) Batch ke-5 dan 6 (Siklus 6 batch), IPA-Xylene, Packaging 2 x @20 kg",5,"32101000002","Triethylamin  ( TEA )","Kgs","32.7","No","0","0",
16232,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",4,"Active","Reaction-Carbamation","All Karbamasi","Super besar--NaOCN China & Jepang--Batch ke-3 (Siklus 3 batch) Batch ke-5 dan 6 (Siklus 6 batch), IPA-Xylene, Packaging 2 x @20 kg",6,"32101000003","Xylene","Kgs","75","No","0","0",
16232,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",4,"Active","Reaction-Carbamation","All Karbamasi","Super besar--NaOCN China & Jepang--Batch ke-3 (Siklus 3 batch) Batch ke-5 dan 6 (Siklus 6 batch), IPA-Xylene, Packaging 2 x @20 kg",7,"32134000006","Soda Ash ( Na2CO3 )","Kgs","120","No","0","0",
16232,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",4,"Active","Reaction-Carbamation","All Karbamasi","Super besar--NaOCN China & Jepang--Batch ke-3 (Siklus 3 batch) Batch ke-5 dan 6 (Siklus 6 batch), IPA-Xylene, Packaging 2 x @20 kg",8,"32134000009","Dimethyl Sulfate","Kgs","2000","No","0","0",
16232,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",4,"Active","Reaction-Carbamation","All Karbamasi","Super besar--NaOCN China & Jepang--Batch ke-3 (Siklus 3 batch) Batch ke-5 dan 6 (Siklus 6 batch), IPA-Xylene, Packaging 2 x @20 kg",9,"32134000010","Ortho Dichloro Benzene ( ODCB )","Kgs","11000","No","0","0",
16232,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",4,"Active","Reaction-Carbamation","All Karbamasi","Super besar--NaOCN China & Jepang--Batch ke-3 (Siklus 3 batch) Batch ke-5 dan 6 (Siklus 6 batch), IPA-Xylene, Packaging 2 x @20 kg",10,"32232000002","Iso Propyl  Alcohol ( IPA )","Kgs","25","No","0","0",
16232,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",4,"Active","Reaction-Carbamation","All Karbamasi","Super besar--NaOCN China & Jepang--Batch ke-3 (Siklus 3 batch) Batch ke-5 dan 6 (Siklus 6 batch), IPA-Xylene, Packaging 2 x @20 kg",11,"32233000004","H3PO3 Technical ( Phosphorous Acid Technical )","Kgs","9","No","0","0",
16232,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",4,"Active","Reaction-Carbamation","All Karbamasi","Super besar--NaOCN China & Jepang--Batch ke-3 (Siklus 3 batch) Batch ke-5 dan 6 (Siklus 6 batch), IPA-Xylene, Packaging 2 x @20 kg",12,"32234010000","Sodium Cyanate ( NaOCN ) ex China @ 500 Kg","Kgs","1500","No","0","0",
16232,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",4,"Active","Reaction-Carbamation","All Karbamasi","Super besar--NaOCN China & Jepang--Batch ke-3 (Siklus 3 batch) Batch ke-5 dan 6 (Siklus 6 batch), IPA-Xylene, Packaging 2 x @20 kg",13,"33100120018","Label Stiker Propoxur Technical @ 40 Kg (Sundate)","pcs","113","No","0","0",
16232,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",4,"Active","Reaction-Carbamation","All Karbamasi","Super besar--NaOCN China & Jepang--Batch ke-3 (Siklus 3 batch) Batch ke-5 dan 6 (Siklus 6 batch), IPA-Xylene, Packaging 2 x @20 kg",14,"33100121107","Label Stiker Propoxur Technical @ 40 Kg (Yanco)","pcs","113","No","0","0",
16232,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",4,"Active","Reaction-Carbamation","All Karbamasi","Super besar--NaOCN China & Jepang--Batch ke-3 (Siklus 3 batch) Batch ke-5 dan 6 (Siklus 6 batch), IPA-Xylene, Packaging 2 x @20 kg",15,"33100121108","Label Stiker Propoxur Technical @ 40 Kg (Wefco)","pcs","113","No","0","0",
16232,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",4,"Active","Reaction-Carbamation","All Karbamasi","Super besar--NaOCN China & Jepang--Batch ke-3 (Siklus 3 batch) Batch ke-5 dan 6 (Siklus 6 batch), IPA-Xylene, Packaging 2 x @20 kg",16,"33100121109","Label Stiker PO Propoxur tech @ 40 kg (Wefco)","pcs","113","No","0","0",
16232,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",4,"Active","Reaction-Carbamation","All Karbamasi","Super besar--NaOCN China & Jepang--Batch ke-3 (Siklus 3 batch) Batch ke-5 dan 6 (Siklus 6 batch), IPA-Xylene, Packaging 2 x @20 kg",17,"33198180015","Karton Box Multi Company @ 40 Kg PG-I UN Approved","pcs","113","No","0","0",
16232,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",4,"Active","Reaction-Carbamation","All Karbamasi","Super besar--NaOCN China & Jepang--Batch ke-3 (Siklus 3 batch) Batch ke-5 dan 6 (Siklus 6 batch), IPA-Xylene, Packaging 2 x @20 kg",18,"33401000801","Label Sticker Hazmat dan proper shipping name Propoxur Technical","Pcs","113","No","0","0",
16232,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",4,"Active","Reaction-Carbamation","All Karbamasi","Super besar--NaOCN China & Jepang--Batch ke-3 (Siklus 3 batch) Batch ke-5 dan 6 (Siklus 6 batch), IPA-Xylene, Packaging 2 x @20 kg",19,"33500158001","Label Stiker Propoxur Tech @40 Kg","pcs","113","No","0","0",
16232,"31101010000","Propoxur Technical @ 40 Kg","4,500","Kgs",4,"Active","Reaction-Carbamation","All Karbamasi","Super besar--NaOCN China & Jepang--Batch ke-3 (Siklus 3 batch) Batch ke-5 dan 6 (Siklus 6 batch), IPA-Xylene, Packaging 2 x @20 kg",20,"33598230002","Plastik Inner Bag @ 20 Kg (125 x 50 cm, 85 mic)","kg","18","No","0","0",
